stamp,x,y,z,roll,pitch,yaw
1.31762e+09,169.883,-255.289,7.96847,-0.0134818,0.0285857,0.960124
1.31762e+09,171.558,-252.902,7.89871,-0.00367974,0.0350634,0.972873
1.31762e+09,173.216,-250.393,7.81759,-0.00123106,0.0341913,0.995008
1.31762e+09,174.795,-247.856,7.75139,0.00534087,0.0243123,1.01904
1.31762e+09,175.838,-246.148,7.70674,0.015194,0.0348066,1.03645
1.31762e+09,177.325,-243.564,7.63919,0.0280433,0.0369128,1.06001
1.31762e+09,178.741,-240.955,7.56369,0.0353736,0.0306075,1.08114
1.31762e+09,180.104,-238.324,7.49966,0.033239,0.0392322,1.09597
1.31762e+09,181.435,-235.68,7.41971,0.0283306,0.038106,1.10057
1.31762e+09,182.747,-233.066,7.34115,0.0278433,0.0294262,1.09927
1.31762e+09,184.059,-230.474,7.31332,0.0190608,0.020783,1.09095
1.31762e+09,185.379,-227.922,7.26286,0.0139334,0.0319008,1.08296
1.31762e+09,186.695,-225.436,7.20611,0.0199986,0.035517,1.08521
1.31762e+09,187.959,-222.982,7.15544,0.0117448,0.0292578,1.08729
1.31762e+09,189.2,-220.597,7.08776,0.0184764,0.0392084,1.09225
1.31762e+09,190.374,-218.305,7.04092,0.0228984,0.0253688,1.09739
1.31762e+09,191.489,-216.09,6.98712,0.0175676,0.0375615,1.10275
1.31762e+09,192.502,-214.034,6.96059,0.022187,0.0309676,1.10896
1.31762e+09,193.424,-212.118,6.92032,0.0139061,0.0335425,1.11209
1.31762e+09,194.546,-209.801,6.86162,0.014151,0.0410861,1.11645
1.31762e+09,195.506,-207.797,6.81283,0.0121628,0.0358014,1.10869
1.31762e+09,196.535,-205.807,6.77681,0.0140532,0.0384686,1.077
1.31762e+09,197.595,-204.046,6.71443,0.00753141,0.0458594,1.00717
1.31762e+09,198.818,-202.299,6.66852,-0.00728939,0.0288738,0.922819
1.31762e+09,200.212,-200.591,6.62105,-0.0090984,0.00930433,0.879096
1.31762e+09,201.692,-198.724,6.58198,-0.0113121,0.015107,0.897217
1.31762e+09,203.07,-196.856,6.52329,-0.0127117,0.0373641,0.938933
1.31762e+09,204.503,-194.792,6.44693,0.00389989,0.0299889,0.986716
1.31762e+09,205.584,-193.074,6.37993,0.0202549,0.0241361,1.02305
1.31762e+09,206.664,-191.201,6.34686,0.0280455,0.0290066,1.05279
1.31762e+09,207.798,-189.234,6.28257,0.0414431,0.0448172,1.06955
1.31762e+09,208.9,-187.194,6.20043,0.0411784,0.037975,1.07483
1.31762e+09,210.035,-185.031,6.12224,0.0340373,0.0396244,1.07718
1.31762e+09,211.211,-182.798,6.0475,0.0266157,0.0278387,1.07822
1.31762e+09,212.449,-180.52,5.97362,0.0273011,0.0405237,1.07787
1.31762e+09,213.663,-178.186,5.89125,0.0242867,0.0425022,1.07697
1.31762e+09,214.904,-175.881,5.8104,0.0236816,0.0389867,1.07552
1.31762e+09,216.139,-173.578,5.74056,0.0221701,0.0419071,1.07671
1.31762e+09,217.368,-171.3,5.65214,0.0285531,0.0397207,1.07688
1.31762e+09,218.586,-169.005,5.59699,0.0326033,0.0316609,1.08103
1.31762e+09,219.758,-166.781,5.53551,0.0293359,0.0340738,1.08325
1.31762e+09,220.845,-164.728,5.492,0.0324984,0.0381711,1.0873
1.31762e+09,221.83,-162.784,5.45629,0.03367,0.03827,1.09849
1.31762e+09,222.909,-160.461,5.3923,0.0268287,0.0386599,1.13142
1.31762e+09,223.754,-158.25,5.34671,0.0362645,0.0210961,1.20648
1.31762e+09,224.287,-155.988,5.30227,0.0260073,0.0320552,1.33937
1.31762e+09,224.513,-153.751,5.26119,0.0179665,0.0345803,1.48226
1.31762e+09,224.476,-151.492,5.1694,0.00232319,0.0360478,1.60115
1.31762e+09,224.297,-149.044,5.08955,-0.0103219,0.0529862,1.65551
1.31762e+09,224.118,-147.049,4.97497,-0.00239818,0.0523716,1.66589
1.31762e+09,223.917,-144.91,4.87983,0.00781412,0.0411312,1.66798
1.31762e+09,223.701,-142.582,4.77532,0.0102636,0.046317,1.66627
1.31762e+09,223.454,-140.125,4.69597,0.00922613,0.0371747,1.65736
1.31762e+09,223.27,-137.516,4.59294,0.0215289,0.0341912,1.64491
1.31762e+09,223.085,-134.767,4.49314,0.0257652,0.0434486,1.63286
1.31762e+09,222.928,-131.898,4.36886,0.0429241,0.0355866,1.62548
1.31762e+09,222.772,-128.931,4.31699,0.0458368,0.0233963,1.62473
1.31762e+09,222.628,-126.862,4.27431,0.0358677,0.0426696,1.62487
1.31762e+09,222.507,-124.792,4.17378,0.0362649,0.0480884,1.62947
1.31762e+09,222.378,-122.766,4.10628,0.0411737,0.03055,1.63437
1.31762e+09,222.241,-120.699,4.06519,0.0401935,0.0301752,1.64006
1.31762e+09,222.08,-118.636,4.02684,0.0383273,0.0413836,1.64421
1.31762e+09,221.92,-116.622,3.94862,0.0363534,0.0487865,1.64722
1.31762e+09,221.666,-113.636,3.86321,0.0347308,0.0346238,1.64879
1.31762e+09,221.523,-111.634,3.81365,0.0342419,0.0459477,1.64844
1.31762e+09,221.316,-108.663,3.71408,0.0394546,0.0385784,1.64477
1.31762e+09,221.109,-105.742,3.65124,0.0418174,0.0268444,1.64148
1.31762e+09,220.933,-102.825,3.58822,0.0492961,0.0388124,1.63852
1.31762e+09,220.736,-99.9564,3.50282,0.0556602,0.0340298,1.63828
1.31762e+09,220.542,-97.0989,3.43439,0.0584465,0.0420597,1.64177
1.31762e+09,220.323,-94.304,3.35019,0.0553194,0.0428701,1.64976
1.31762e+09,220.08,-91.6088,3.26255,0.0520044,0.045121,1.65914
1.31762e+09,219.838,-89.0524,3.18929,0.0492575,0.042109,1.6658
1.31762e+09,219.58,-86.642,3.12707,0.0439659,0.0451118,1.66709
1.31762e+09,219.369,-84.4259,3.0641,0.0414652,0.0496051,1.65931
1.31762e+09,219.221,-82.4083,3.00088,0.0379728,0.052399,1.63642
1.31762e+09,219.171,-79.9557,2.91021,0.0389034,0.0502303,1.56581
1.31762e+09,219.313,-77.637,2.81737,0.0310107,0.0551913,1.44063
1.31762e+09,219.775,-75.4362,2.73211,0.00610444,0.0456105,1.27105
1.31762e+09,220.688,-73.4476,2.65324,-0.0183505,0.0434816,1.05106
1.31762e+09,222.14,-71.7212,2.57803,-0.0211533,0.0425989,0.810215
1.31762e+09,223.971,-70.3312,2.49401,-0.0273063,0.00906866,0.587974
1.31762e+09,226.209,-69.2836,2.49395,-0.0203094,0.0098872,0.377063
1.31762e+09,228.127,-68.7074,2.49515,-0.0201989,0.00399466,0.23889
1.31762e+09,230.131,-68.3486,2.5034,-0.0103805,-0.0148406,0.139592
1.31762e+09,232.33,-68.0699,2.51068,-0.0126912,0.00784952,0.0795493
1.31762e+09,234.566,-67.9138,2.50887,0.0085807,0.00835782,0.0519053
1.31762e+09,236.856,-67.7835,2.50929,0.0116669,0.0033472,0.0463343
1.31762e+09,239.25,-67.685,2.50784,0.0216783,0.00295444,0.0471611
1.31762e+09,241.692,-67.594,2.51655,0.0407901,-0.0134493,0.0500751
1.31762e+09,244.256,-67.4752,2.57653,0.0518526,-0.00036373,0.0566488
1.31762e+09,246.897,-67.2969,2.57994,0.0391564,0.0151989,0.0630695
1.31762e+09,249.599,-67.086,2.55767,0.031195,0.000501972,0.065066
1.31762e+09,252.394,-66.8926,2.57205,0.021511,0.00156315,0.0641588
1.31762e+09,255.295,-66.6856,2.56935,0.0120111,0.0153411,0.0596891
1.31762e+09,257.294,-66.5566,2.56001,0.0171735,0.00783504,0.0575193
1.31762e+09,259.295,-66.4324,2.5506,0.0135388,-0.00282625,0.0577181
1.31762e+09,261.367,-66.3105,2.53267,0.00996771,0.0150303,0.060815
1.31762e+09,263.465,-66.1688,2.55321,0.0183653,0.010942,0.063179
1.31762e+09,265.547,-66.0274,2.53885,0.0146905,0.0051698,0.0651688
1.31762e+09,267.676,-65.8785,2.5414,0.0136037,0.00934533,0.0667818
1.31762e+09,269.856,-65.719,2.53617,0.0100862,0.0150788,0.0675831
1.31762e+09,271.988,-65.5627,2.51866,0.0124272,0.0157368,0.0680015
1.31762e+09,274.104,-65.4168,2.52399,0.0152917,0.00692681,0.0685421
1.31762e+09,276.243,-65.2722,2.51802,0.0168101,0.0052233,0.0706857
1.31762e+09,278.335,-65.1104,2.54148,0.0143911,0.00158948,0.0728632
1.31762e+09,280.458,-64.9464,2.52542,0.0108181,0.015498,0.0744669
1.31762e+09,282.542,-64.787,2.52042,0.00935751,0.0102513,0.073372
1.31762e+09,284.639,-64.6093,2.5388,0.00495246,0.00699005,0.0709535
1.31762e+09,286.751,-64.4487,2.54189,-0.000563515,0.0113077,0.0688755
1.31762e+09,288.816,-64.2911,2.52631,-0.00426417,0.0101571,0.0680121
1.31762e+09,290.886,-64.1385,2.53523,-0.0082769,0.00468956,0.0680999
1.31762e+09,292.935,-63.9897,2.53718,-0.0115828,0.0115445,0.0671592
1.31762e+09,295.012,-63.8296,2.52724,-0.0142107,0.0145972,0.0671787
1.31762e+09,297.07,-63.7008,2.51403,-0.00704289,0.0126527,0.0692542
1.31762e+09,299.119,-63.5318,2.51229,-0.00919732,0.00753681,0.0727204
1.31762e+09,301.164,-63.3669,2.51297,-0.0115814,0.0209622,0.0781087
1.31762e+09,303.184,-63.1715,2.48217,-0.0140409,0.0251746,0.084078
1.31762e+09,306.168,-62.9108,2.46921,-0.00319418,0.0060737,0.0938995
1.31762e+09,308.178,-62.7117,2.46883,-0.00298077,0.00903004,0.101561
1.31762e+09,310.167,-62.4807,2.47688,-0.000803743,0.000910372,0.111891
1.31762e+09,312.161,-62.2404,2.48524,-0.00968432,0.00943713,0.120952
1.31762e+09,315.121,-61.8387,2.49538,-0.0131699,0.0133442,0.136333
1.31762e+09,318.033,-61.3512,2.48128,-0.0419108,0.0152253,0.14094
1.31762e+09,320.991,-60.9039,2.49284,-0.0476825,0.00787585,0.135005
1.31762e+09,322.976,-60.632,2.48762,-0.0469588,0.013943,0.126032
1.31762e+09,324.973,-60.3841,2.47231,-0.0512532,0.0225808,0.113014
1.31762e+09,326.961,-60.1326,2.41708,-0.056083,0.0185053,0.100478
1.31762e+09,329.934,-59.8394,2.41096,-0.0573878,0.0102493,0.0844148
1.31762e+09,332.935,-59.6127,2.4019,-0.0447738,0.0105879,0.0741671
1.31762e+09,334.963,-59.4544,2.38567,-0.0493594,0.0124813,0.0665166
1.31762e+09,337.002,-59.2851,2.38569,-0.0506544,0.00826443,0.0605549
1.31762e+09,339.05,-59.1625,2.37042,-0.0504768,0.0188709,0.0570263
1.31762e+09,341.077,-59.0219,2.35721,-0.0515404,0.0154574,0.0557518
1.31762e+09,343.106,-58.8958,2.35817,-0.0545175,0.00764775,0.0553658
1.31762e+09,345.161,-58.7803,2.3441,-0.0461363,0.0153504,0.0544717
1.31762e+09,348.133,-58.6125,2.33604,-0.0453044,0.0189984,0.0539525
1.31762e+09,350.992,-58.4565,2.32045,-0.0391547,0.0154497,0.0513381
1.31762e+09,353.755,-58.3308,2.31972,-0.0353546,0.0137133,0.0470479
1.31762e+09,356.409,-58.1819,2.31543,-0.0430584,0.0147862,0.0342005
1.31762e+09,358.901,-58.1049,2.31463,-0.0481644,0.00997357,0.0165485
1.31762e+09,361.295,-58.0954,2.30412,-0.03913,0.025706,0.00141144
1.31762e+09,363.451,-58.0867,2.29022,-0.0357363,0.0145807,-0.00241876
1.31762e+09,365.474,-58.083,2.3141,-0.032532,0.00183935,-0.00125623
1.31762e+09,367.525,-58.0736,2.28424,-0.026841,0.01034,0.00725331
1.31762e+09,369.529,-58.0118,2.30105,-0.0195818,0.0133622,0.0322067
1.31762e+09,372.178,-57.7929,2.29415,-0.0213447,0.0127893,0.0896733
1.31762e+09,374.252,-57.5057,2.28006,-0.0314204,0.0130752,0.131433
1.31762e+09,376.394,-57.143,2.26374,-0.0495787,0.00687531,0.151151
1.31762e+09,378.688,-56.7723,2.24228,-0.0569352,0.0176161,0.146305
1.31762e+09,381.085,-56.4566,2.20455,-0.049289,0.0122348,0.124295
1.31762e+09,383.632,-56.1491,2.1803,-0.05597,0.0145822,0.0918559
1.31762e+09,386.316,-55.9581,2.14082,-0.0536695,0.00272313,0.0570608
1.31762e+09,389.14,-55.837,2.14964,-0.0524007,0.00257686,0.0354254
1.31762e+09,392.106,-55.7608,2.14928,-0.0417249,0.00996146,0.0206313
1.31762e+09,394.144,-55.7253,2.1277,-0.0403449,0.0104336,0.0204684
1.31762e+09,396.26,-55.6622,2.11803,-0.034187,0.014163,0.0242846
1.31762e+09,398.416,-55.591,2.08261,-0.0375944,0.0137994,0.0313974
1.31762e+09,400.551,-55.5163,2.06556,-0.0271242,0.0176292,0.0389584
1.31762e+09,402.687,-55.4202,2.06638,-0.0240087,0.00835622,0.0474447
1.31762e+09,404.884,-55.294,2.04161,-0.0318377,0.0158256,0.0529316
1.31762e+09,407.051,-55.1564,2.03981,-0.0286776,0.0228622,0.0564482
1.31762e+09,409.18,-55.0146,2.01025,-0.033253,0.020089,0.0600091
1.31762e+09,411.264,-54.8746,1.99912,-0.0309665,0.0173187,0.0631003
1.31762e+09,413.411,-54.7171,1.97252,-0.0343988,0.0116853,0.0637571
1.31762e+09,415.506,-54.5757,1.95145,-0.0373502,0.0216783,0.0625442
1.31762e+09,417.59,-54.4372,1.92528,-0.035667,0.0270099,0.062851
1.31762e+09,419.65,-54.2953,1.89399,-0.0390019,0.0163035,0.0613528
1.31762e+09,421.702,-54.158,1.8803,-0.0419102,0.00996748,0.0604729
1.31762e+09,423.748,-54.032,1.88661,-0.0366282,0.0122256,0.058348
1.31762e+09,425.773,-53.9156,1.88187,-0.0311271,0.0218314,0.057616
1.31762e+09,428.707,-53.7211,1.87007,-0.0352747,0.0136706,0.0583796
1.31762e+09,431.489,-53.5178,1.86287,-0.0363639,0.016459,0.0704575
1.31762e+09,434.122,-53.2872,1.85406,-0.0340669,0.0251179,0.0898376
1.31762e+09,436.607,-53.0067,1.82089,-0.0335351,0.0253379,0.110435
1.31762e+09,438.93,-52.6949,1.80179,-0.032497,0.018023,0.132823
1.31762e+09,441.108,-52.3385,1.78042,-0.0346058,0.0209571,0.16069
1.31762e+09,443.081,-51.9394,1.76414,-0.0479337,0.0282437,0.181515
1.31762e+09,445.332,-51.5437,1.73876,-0.0705081,0.0324025,0.149323
1.31762e+09,447.373,-51.3635,1.71486,-0.0840264,0.0250149,0.0130517
1.31762e+09,449.733,-51.6198,1.69736,-0.0714859,0.00130893,-0.29604
1.31762e+09,451.534,-52.7756,1.76894,-0.0479796,-0.0079298,-0.651813
1.31762e+09,452.735,-54.4288,1.81718,-0.0205908,-0.00784881,-0.989173
1.31762e+09,453.407,-56.4267,1.83444,-0.0116826,-0.0134671,-1.29243
1.31762e+09,453.697,-58.432,1.87092,-0.0163181,-0.0275604,-1.45365
1.31762e+09,453.815,-60.6952,1.95375,-0.00367917,-0.0279911,-1.5221
1.31762e+09,453.948,-63.1323,2.01759,-0.00384659,-0.0224196,-1.51409
1.31762e+09,454.119,-65.7877,2.08734,-0.00188371,-0.0227845,-1.50331
1.31762e+09,454.304,-67.921,2.15475,-0.0059542,-0.0354013,-1.49606
1.31762e+09,454.506,-70.2536,2.22463,-0.0125337,-0.0252738,-1.49072
1.31762e+09,454.724,-72.7046,2.29046,-0.0128726,-0.0221245,-1.48545
1.31762e+09,454.959,-75.2721,2.36233,-0.00860413,-0.0209071,-1.48365
1.31762e+09,455.222,-77.8814,2.45322,-0.0137711,-0.0397558,-1.48601
1.31762e+09,455.469,-80.6544,2.55187,-0.0205802,-0.0243512,-1.49434
1.31762e+09,455.663,-83.4709,2.6412,-0.0124244,-0.0258819,-1.50026
1.31762e+09,455.886,-86.349,2.72888,-0.0149741,-0.0256295,-1.4989
1.31762e+09,456.129,-89.2724,2.81981,-0.0233488,-0.0242808,-1.49788
1.31762e+09,456.36,-92.2152,2.92295,-0.0238036,-0.0308842,-1.49554
1.31762e+09,456.592,-95.1455,3.04922,-0.0214575,-0.02353,-1.49599
1.31762e+09,456.824,-98.0879,3.11968,-0.0201091,-0.0180449,-1.49949
1.31762e+09,457.031,-101,3.21791,-0.0159431,-0.0253844,-1.50496
1.31762e+09,457.212,-103.912,3.30629,-0.0104089,-0.0236503,-1.50474
1.31762e+09,457.429,-106.779,3.42076,-0.0147081,-0.0387164,-1.50209
1.31762e+09,457.653,-109.624,3.57105,-0.0231369,-0.0257933,-1.50165
1.31762e+09,457.842,-112.441,3.64665,-0.0148322,-0.0226593,-1.50014
1.31762e+09,458.071,-115.207,3.76157,-0.0162095,-0.0351295,-1.49726
1.31762e+09,458.297,-117.937,3.88982,-0.0272175,-0.036436,-1.4924
1.31762e+09,458.545,-120.664,4.00485,-0.0283541,-0.0216328,-1.47481
1.31762e+09,458.826,-123.293,4.09331,-0.0254244,-0.0188953,-1.44535
1.31762e+09,459.252,-125.91,4.18744,-0.0343019,-0.0255838,-1.41403
1.31762e+09,459.758,-128.535,4.2614,-0.0335233,-0.0162844,-1.38582
1.31762e+09,460.304,-131.116,4.33342,-0.0371215,-0.0245679,-1.36265
1.31762e+09,460.904,-133.682,4.42599,-0.0253797,-0.00937675,-1.33746
1.31762e+09,461.57,-136.223,4.46473,-0.0306595,-0.0192696,-1.30696
1.31762e+09,462.311,-138.699,4.55052,-0.0172249,-0.00828755,-1.27153
1.31762e+09,463.091,-141.075,4.61186,-0.0142399,-0.0253604,-1.24043
1.31762e+09,463.964,-143.456,4.65084,-0.0160164,-0.0149454,-1.21698
1.31762e+09,464.873,-145.747,4.71809,-0.0111792,-0.0129181,-1.19561
1.31762e+09,465.848,-148.056,4.76885,-0.0216925,-0.0166523,-1.17245
1.31762e+09,466.857,-150.33,4.84442,-0.011607,-0.0207948,-1.1494
1.31762e+09,467.926,-152.572,4.91971,-0.0194268,-0.0239232,-1.12319
1.31762e+09,469.07,-154.774,5.00701,-0.0217695,-0.0230978,-1.09369
1.31762e+09,470.231,-156.881,5.08764,-0.0232126,-0.0197881,-1.06593
1.31762e+09,471.443,-158.935,5.178,-0.0215406,-0.0309245,-1.03658
1.31762e+09,472.704,-160.94,5.24488,-0.0284398,-0.0105047,-1.00923
1.31762e+09,473.961,-162.837,5.31594,-0.0174998,-0.00872358,-0.980857
1.31762e+09,475.265,-164.61,5.35551,-0.0250881,-0.0136796,-0.962724
1.31762e+09,476.787,-166.669,5.43347,-0.0294148,-0.0106132,-0.938894
1.31762e+09,478.154,-168.483,5.50878,-0.0367684,-0.0184391,-0.953608
1.31762e+09,479.43,-170.512,5.57956,-0.0282222,0.00149137,-1.02887
1.31762e+09,480.481,-172.634,5.63437,-0.0270827,-0.0211703,-1.17976
1.31762e+09,480.987,-174.822,5.71708,-0.016142,-0.0236019,-1.41681
1.31762e+09,480.87,-177.068,5.79214,-0.0124845,-0.0304862,-1.71254
1.31762e+09,480.175,-179.059,5.85976,-0.0172909,-0.0195839,-1.99157
1.31762e+09,478.994,-180.863,5.88352,-0.015873,-0.023111,-2.22023
1.31762e+09,477.222,-182.821,5.93952,-0.00786509,-0.0201436,-2.36385
1.31762e+09,475.653,-184.316,5.98206,-0.00502933,-0.0208151,-2.41949
1.31762e+09,473.844,-185.842,6.02271,-0.00327448,-0.0191783,-2.45354
1.31762e+09,471.828,-187.471,6.07133,0.00195188,-0.0155723,-2.46514
1.31762e+09,469.673,-189.257,6.12143,-0.00138015,-0.021627,-2.47188
1.31762e+09,467.357,-191.085,6.18002,0.000217966,-0.01283,-2.47771
1.31762e+09,465.729,-192.36,6.21507,0.00323426,-0.0139443,-2.47757
1.31762e+09,464.143,-193.625,6.26381,0.00604896,-0.017257,-2.47497
1.31762e+09,462.535,-194.889,6.3098,0.00901882,-0.017151,-2.47054
1.31762e+09,460.975,-196.147,6.36401,0.0100765,-0.014213,-2.46797
1.31762e+09,459.397,-197.422,6.41743,0.0112529,-0.0135651,-2.46384
1.31762e+09,457.824,-198.732,6.47262,0.0120228,-0.0130194,-2.46029
1.31762e+09,456.267,-200.019,6.5239,0.0141864,-0.017019,-2.45711
1.31762e+09,454.702,-201.322,6.57453,0.0120088,-0.016751,-2.45568
1.31762e+09,453.151,-202.606,6.62703,0.0115371,-0.0125723,-2.45515
1.31762e+09,450.863,-204.521,6.69608,0.00945261,-0.0139571,-2.45544
1.31762e+09,448.569,-206.426,6.77441,0.00912779,-0.0133464,-2.45798
1.31762e+09,446.283,-208.315,6.85941,0.0114134,-0.0152915,-2.45947
1.31762e+09,443.989,-210.211,6.93165,0.00671504,-0.006269,-2.45728
1.31762e+09,441.752,-212.079,6.98248,0.00897119,-0.0071297,-2.44984
1.31762e+09,439.492,-214,7.02378,0.00682565,-0.0101874,-2.44289
1.31762e+09,437.942,-215.325,7.06412,0.011067,-0.0151703,-2.43932
1.31762e+09,436.385,-216.677,7.10363,0.00834582,-0.0139375,-2.43813
1.31762e+09,434.83,-218.046,7.14279,0.00381661,-0.0161898,-2.43977
1.31762e+09,433.225,-219.428,7.1788,-0.000632132,-0.0123315,-2.44168
1.31762e+09,431.582,-220.82,7.21949,0.00313047,-0.00811384,-2.44235
1.31762e+09,429.932,-222.217,7.26388,0.00657834,-0.00763882,-2.44221
1.31762e+09,428.322,-223.589,7.29823,0.00788957,-0.00885827,-2.43985
1.31762e+09,426.72,-224.984,7.34487,0.00753425,-0.010104,-2.43618
1.31762e+09,425.148,-226.343,7.3988,0.00509678,-0.0110417,-2.43212
1.31762e+09,423.607,-227.686,7.44857,0.00385606,-0.0147408,-2.42946
1.31762e+09,422.026,-229.084,7.49428,0.000228489,-0.0159109,-2.42763
1.31762e+09,420.476,-230.452,7.55173,-0.00146344,-0.0125721,-2.4267
1.31762e+09,418.229,-232.424,7.62891,-0.00391594,-0.0077981,-2.42884
1.31762e+09,416.089,-234.297,7.69214,-0.00261565,-0.00398799,-2.43567
1.31762e+09,414.115,-236.005,7.7463,-0.0041916,-0.00545733,-2.45114
1.31762e+09,412.247,-237.535,7.80182,-0.00307831,-0.00520706,-2.48312
1.31762e+09,410.535,-238.845,7.85284,-0.00389486,-0.00925453,-2.54432
1.31762e+09,408.36,-240.182,7.91511,-0.000414855,-0.0135582,-2.69909
1.31762e+09,406.138,-240.911,7.97929,0.00516063,-0.000237754,-2.94167
1.31762e+09,403.921,-240.896,7.98836,0.0103337,0.00464159,3.05109
1.31762e+09,401.857,-240.205,7.98723,0.0177636,0.0128296,2.7641
1.31762e+09,399.93,-238.985,7.96276,0.01817,0.0292622,2.51481
1.31762e+09,398.151,-237.332,7.90799,0.0082825,0.0388528,2.33159
1.31762e+09,396.588,-235.385,7.81473,-0.0114977,0.0436143,2.18444
1.31762e+09,395.543,-233.663,7.72739,-0.017468,0.0399698,2.08168
1.31762e+09,394.603,-231.716,7.64434,-0.0135362,0.037057,1.99164
1.31762e+09,393.798,-229.525,7.56951,-0.000723978,0.0338079,1.91409
1.31762e+09,393.077,-227.143,7.48968,0.0114641,0.0427366,1.85216
1.31762e+09,392.412,-224.646,7.39364,0.00600188,0.037086,1.80005
1.31762e+09,391.843,-221.883,7.28038,0.0101782,0.0393003,1.75069
1.31762e+09,391.386,-218.99,7.19199,0.0196549,0.0254444,1.72038
1.31762e+09,391.09,-216.968,7.14338,0.0130216,0.0259988,1.70822
1.31762e+09,390.803,-214.894,7.09148,0.0182819,0.0291623,1.70097
1.31762e+09,390.524,-212.758,7.03207,0.0155761,0.0296949,1.695
1.31762e+09,390.246,-210.578,6.97965,0.0168198,0.0290877,1.68826
1.31762e+09,389.982,-208.442,6.93259,0.0109992,0.0290332,1.68315
1.31762e+09,389.725,-206.256,6.87911,0.00967903,0.02908,1.67865
1.31762e+09,389.469,-204.028,6.83053,0.0032656,0.0302225,1.67185
1.31762e+09,389.233,-201.811,6.77961,0.00208822,0.030549,1.66683
1.31762e+09,388.996,-199.524,6.72569,-0.00305988,0.0342487,1.66214
1.31762e+09,388.785,-197.257,6.67287,-0.00372615,0.0329219,1.65708
1.31762e+09,388.575,-195.022,6.62149,-0.00883161,0.0335765,1.65147
1.31762e+09,388.391,-192.811,6.57537,-0.00879302,0.0335322,1.64699
1.31762e+09,388.203,-190.505,6.51883,-0.0112052,0.0365145,1.64343
1.31762e+09,388.034,-188.297,6.46606,-0.0125434,0.03803,1.63994
1.31762e+09,387.877,-186.065,6.40509,-0.0137458,0.0415508,1.63673
1.31762e+09,387.724,-183.857,6.33734,-0.00960667,0.0435209,1.63375
1.31762e+09,387.58,-181.689,6.27461,-0.010457,0.0409402,1.63109
1.31762e+09,387.432,-179.518,6.21009,-0.0130119,0.0399696,1.63011
1.31762e+09,387.294,-177.322,6.14923,-0.00934687,0.0433187,1.63015
1.31762e+09,387.162,-175.143,6.08622,-0.0103178,0.0438503,1.63084
1.31762e+09,387.019,-173.017,6.02129,-0.0132037,0.0431625,1.63067
1.31762e+09,386.874,-170.92,5.9542,-0.0120926,0.0427228,1.63046
1.31762e+09,386.745,-168.83,5.88926,-0.0107616,0.0422301,1.63018
1.31762e+09,386.616,-166.775,5.82614,-0.0116731,0.0418647,1.62819
1.31762e+09,386.488,-164.726,5.77318,-0.0111265,0.0373493,1.62406
1.31762e+09,386.374,-162.684,5.72456,-0.0102188,0.0334671,1.61871
1.31762e+09,386.284,-160.653,5.67839,-0.00871811,0.0355679,1.61365
1.31762e+09,386.167,-157.8,5.6119,-0.00760983,0.0377181,1.6042
1.31762e+09,386.093,-155.102,5.55562,-0.00383159,0.0376788,1.59363
1.31762e+09,386.035,-152.577,5.50753,0.00472851,0.0351804,1.59593
1.31762e+09,385.95,-150.165,5.45689,0.0131478,0.0400778,1.61362
1.31762e+09,385.773,-148.004,5.40572,0.0172277,0.039008,1.64868
1.31762e+09,385.517,-146.021,5.35556,0.0234063,0.043051,1.70524
1.31762e+09,384.849,-143.8,5.30389,0.036282,0.0418658,1.86456
1.31762e+09,383.797,-142.05,5.25381,0.044977,0.035396,2.11746
1.31762e+09,381.946,-140.426,5.22231,0.0481955,0.0280847,2.48754
1.31762e+09,379.708,-139.573,5.19508,0.0387448,0.0327111,2.82301
1.31762e+09,377.704,-139.257,5.15426,0.0196021,0.015049,2.99637
1.31762e+09,375.433,-139.074,5.11644,0.020218,0.0218752,3.08871
1.31762e+09,372.885,-139.083,5.07019,0.0177551,0.0130437,3.1319
1.31762e+09,370.845,-139.081,5.04895,0.0207645,0.0106542,-3.13976
1.31762e+09,368.604,-139.101,5.02596,0.0286977,0.00612201,-3.12416
1.31762e+09,366.227,-139.187,5.01722,0.0292844,0.00544439,-3.10597
1.31762e+09,363.706,-139.307,5.01028,0.0294911,0.00105747,-3.0947
1.31762e+09,360.988,-139.448,4.99999,0.0388643,0.00824841,-3.08583
1.31762e+09,358.083,-139.649,4.97701,0.028807,0.0130528,-3.07712
1.31762e+09,355.076,-139.868,4.93589,0.0204588,0.0112717,-3.07644
1.31762e+09,353.039,-139.996,4.91159,0.0224885,0.007078,-3.07622
1.31762e+09,350.945,-140.146,4.92007,0.0210166,0.00839976,-3.0768
1.31762e+09,348.835,-140.306,4.90697,0.0193582,0.00925297,-3.07755
1.31762e+09,346.73,-140.44,4.90381,0.0228453,0.00543552,-3.07623
1.31762e+09,344.603,-140.588,4.91537,0.0296831,0.00274342,-3.07282
1.31762e+09,342.467,-140.755,4.92985,0.0259152,0.00583964,-3.06957
1.31762e+09,340.321,-140.929,4.93605,0.0271967,0.00575636,-3.06952
1.31762e+09,338.2,-141.087,4.9508,0.027646,0.00244195,-3.07055
1.31762e+09,336.037,-141.235,4.94674,0.0319499,0.0129373,-3.07191
1.31762e+09,333.919,-141.39,4.93887,0.0296857,0.00831368,-3.07368
1.31762e+09,331.804,-141.555,4.95392,0.0238083,0.00586028,-3.07572
